CRASH_RECORD_ID,CRASH_DATE,POSTED_SPEED_LIMIT,TRAFFIC_CONTROL_DEVICE,DEVICE_CONDITION,WEATHER_CONDITION,LIGHTING_CONDITION,FIRST_CRASH_TYPE,TRAFFICWAY_TYPE,ALIGNMENT,ROADWAY_SURFACE_COND,ROAD_DEFECT,CRASH_TYPE,DAMAGE,PRIM_CONTRIBUTORY_CAUSE,SEC_CONTRIBUTORY_CAUSE,STREET_NO,STREET_DIRECTION,STREET_NAME,NUM_UNITS,MOST_SEVERE_INJURY,INJURIES_TOTAL,INJURIES_FATAL,INJURIES_INCAPACITATING,INJURIES_NON_INCAPACITATING,INJURIES_REPORTED_NOT_EVIDENT,INJURIES_NO_INDICATION,INJURIES_UNKNOWN,CRASH_HOUR,CRASH_DAY_OF_WEEK,CRASH_MONTH
ee9adc2204d4136743f992b857cd5cdf74263fbcb52be505f6032a96916f64ede5efac3032cfe8e5a7e834d2cab855f731ab3e3d317441e388a45d5170694a97,2017-05-04 19:50:00,30,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,CLEAR,"DARKNESS, LIGHTED ROAD",SIDESWIPE SAME DIRECTION,NOT DIVIDED,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NO INJURY / DRIVE AWAY,"OVER $1,500",UNABLE TO DETERMINE,UNABLE TO DETERMINE,534,W,LAKE ST,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,2.0,0.0,19,5,5
c7ed3e937356e3356362d273687d4baed65657942668e7241677d1d7752bed9402a966be1240595011d8f0a0aed1955bc34a964999dd5af44bd6aaefa8ba0c40,2019-10-20 04:20:00,25,NO CONTROLS,NO CONTROLS,CLEAR,"DARKNESS, LIGHTED ROAD",PARKED MOTOR VEHICLE,NOT DIVIDED,STRAIGHT AND LEVEL,DRY,UNKNOWN,INJURY AND / OR TOW DUE TO CRASH,"$501 - $1,500",IMPROPER LANE USAGE,NOT APPLICABLE,7441,N,RIDGE BLVD,3,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4,1,10
408a98f7393eee120f50e4eea4e6f16941e0ad8168c08c38eb4ecb0249fd1838e50d17f0aab2295f32a2db329656f5ba8325a9df858476e466af253c32e9bd64,2017-09-17 19:30:00,0,NO CONTROLS,NO CONTROLS,CLEAR,DAYLIGHT,PARKED MOTOR VEHICLE,PARKING LOT,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NO INJURY / DRIVE AWAY,"OVER $1,500",IMPROPER BACKING,DRIVING SKILLS/KNOWLEDGE/EXPERIENCE,5100,S,WINCHESTER AVE,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,1.0,0.0,19,1,9
b99375f4f387e4a7c3e74785a54e17a4b3d2466b0a9ba5afa368d388e02910dc5341e9fc915f35ed76758c9eb003c1076b58e1c233e2a9dba4b5fa4c6f2eaba5,2023-03-18 09:00:00,30,NO CONTROLS,NO CONTROLS,CLEAR,DAYLIGHT,PARKED MOTOR VEHICLE,NOT DIVIDED,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NO INJURY / DRIVE AWAY,"OVER $1,500",UNABLE TO DETERMINE,UNABLE TO DETERMINE,5618,W,WINDSOR AVE,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,1.0,0.0,9,7,3
39d98285e7be7929391475b3c4fdbbb0a76071f3b75ef573972f1d0a3db32fb164865326dadaeeb6c7edb4247c96fad27df2a011419fd0aa565fdb4919f58a26,2019-12-05 18:40:00,30,NO CONTROLS,NO CONTROLS,CLEAR,"DARKNESS, LIGHTED ROAD",SIDESWIPE SAME DIRECTION,DIVIDED - W/MEDIAN BARRIER,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NO INJURY / DRIVE AWAY,"OVER $1,500",FAILING TO YIELD RIGHT-OF-WAY,RELATED TO BUS STOP,657,N,LA SALLE DR,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,2.0,0.0,18,5,12
85f6a25b35ffa452e76c4b129c07c43d2ad860caa2e59a721ee8e10628028cf4fb36d95a9f2d9cb9f967f7651b9e2317d27d25ccc1b2f9bd0f7339901db383da,2021-03-02 18:51:00,25,NO CONTROLS,NO CONTROLS,CLEAR,"DARKNESS, LIGHTED ROAD",PARKED MOTOR VEHICLE,NOT DIVIDED,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NO INJURY / DRIVE AWAY,"OVER $1,500",UNABLE TO DETERMINE,UNABLE TO DETERMINE,12257,S,STATE ST,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,1.0,0.0,18,3,3
913cbaa3ea278364fb8ef595d87f0d5cc4b323eaeff306cef254cfc37b37b4c56d4a718a2dd00519af08b55325886a51ad73aeb6d062719d623c2e97b677325d,2020-01-22 21:34:00,20,NO CONTROLS,NO CONTROLS,CLEAR,"DARKNESS, LIGHTED ROAD",FIXED OBJECT,NOT DIVIDED,STRAIGHT AND LEVEL,ICE,NO DEFECTS,INJURY AND / OR TOW DUE TO CRASH,"OVER $1,500",UNDER THE INFLUENCE OF ALCOHOL/DRUGS (USE WHEN ARREST IS EFFECTED),DRIVING SKILLS/KNOWLEDGE/EXPERIENCE,2700,W,82ND ST,1,FATAL,3.0,1.0,2.0,0.0,0.0,0.0,0.0,21,4,1
0543ce006fe19d98bc3f5d1b2ba8cc8e23525337e0dbc5328acded38d9c1f737fa21693ca35c2e952dc8a9db2059358876b56cac796d6a8f3072e160362d96f8,2016-09-14 15:00:00,35,NO CONTROLS,NO CONTROLS,CLEAR,DAYLIGHT,PARKED MOTOR VEHICLE,NOT DIVIDED,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NO INJURY / DRIVE AWAY,"OVER $1,500",NOT APPLICABLE,NOT APPLICABLE,4251,W,IRVING PARK RD,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,1.0,0.0,15,4,9
9f789d9e2377738be38bad4105051168922b4e8466e67591875e7c41a0e4a0d18f5b6ca3878256649aedbe19915192eed59d908adf9b010111335ae9d7a28966,2021-07-17 15:30:00,30,NO CONTROLS,NO CONTROLS,CLEAR,DAYLIGHT,PARKED MOTOR VEHICLE,NOT DIVIDED,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NO INJURY / DRIVE AWAY,"OVER $1,500","OPERATING VEHICLE IN ERRATIC, RECKLESS, CARELESS, NEGLIGENT OR AGGRESSIVE MANNER",NOT APPLICABLE,2000,E,71ST ST,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,1.0,0.0,15,7,7
504dbbdd56850bbeae08600abeb1a0f390c042c6d7df5bea8db80de747025aafc3621177b6b46ccbb13a270679837f8e720af5789f53bbe53ef74b446e1d45ba,2023-04-28 10:30:00,35,NO CONTROLS,NO CONTROLS,CLEAR,DAYLIGHT,REAR TO FRONT,NOT DIVIDED,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NO INJURY / DRIVE AWAY,"OVER $1,500",UNABLE TO DETERMINE,UNABLE TO DETERMINE,800,N,SEDGWICK ST,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,2.0,0.0,10,6,4
2be60a1bb8a09e757fa12856d77c779592fd9aa6c457b6bfe4f7ca6829c56c39329385194c3c5d9bcf9a78744330861ef258700bddd5396c36ec3a77a373786a,2020-02-16 19:50:00,40,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,CLEAR,"DARKNESS, LIGHTED ROAD",REAR END,DIVIDED - W/MEDIAN BARRIER,STRAIGHT AND LEVEL,WET,NO DEFECTS,NO INJURY / DRIVE AWAY,"$501 - $1,500",UNABLE TO DETERMINE,UNABLE TO DETERMINE,400,N,LAKE SHORE DR NB,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,4.0,0.0,19,1,2
2d2b04bc90e6f4e9a7b59cd257ba20646de9036c2c533b5af41ae5a279cdcbfc1b9bc11b1a83e704d37578201c4066fe3c5af212159f52da23b29c47447d2a69,2018-06-12 07:48:00,30,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,CLOUDY/OVERCAST,DAYLIGHT,REAR END,NOT DIVIDED,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NO INJURY / DRIVE AWAY,"OVER $1,500",FOLLOWING TOO CLOSELY,UNABLE TO DETERMINE,5901,N,CICERO AVE,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,2.0,0.0,7,3,6
f64f46014487ef3878304f38427d27458052e00c6647bf91d9a1c57f7c83ae33ff13e2619ca3c205246b1a76c517b03cb9ae936927a730823589a2ce41d4192e,2021-08-19 16:00:00,30,NO CONTROLS,NO CONTROLS,CLEAR,DAYLIGHT,PARKED MOTOR VEHICLE,DIVIDED - W/MEDIAN (NOT RAISED),STRAIGHT AND LEVEL,DRY,NO DEFECTS,NO INJURY / DRIVE AWAY,$500 OR LESS,UNABLE TO DETERMINE,UNABLE TO DETERMINE,3848,W,MADISON ST,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,2.0,0.0,16,5,8
8b46856c484880b94b0ccbeb0550fa2046e128857d50f51c8a5cd5d10ea9d9a8e9fe3bc4caa3e27d42d2185adfe9976f898a00696994d6c724266bf5d5c55d60,2019-07-11 07:35:00,30,NO CONTROLS,NO CONTROLS,CLEAR,DAYLIGHT,PARKED MOTOR VEHICLE,NOT DIVIDED,STRAIGHT AND LEVEL,DRY,NO DEFECTS,INJURY AND / OR TOW DUE TO CRASH,"OVER $1,500",UNABLE TO DETERMINE,NOT APPLICABLE,4240,W,NORTH AVE,3,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,3.0,0.0,7,5,7
dfa2ca615df703f4324dd4fcf2d2f3241fe2b73a33707543b4642346674b999a869c7bb0d7aba5bdab55aaa0d90f1838cd43de4b13aec2a0a6d1ab82b79afb26,2017-08-21 11:55:00,20,NO CONTROLS,NO CONTROLS,CLEAR,DAYLIGHT,SIDESWIPE SAME DIRECTION,ONE-WAY,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NO INJURY / DRIVE AWAY,"$501 - $1,500",IMPROPER LANE USAGE,NOT APPLICABLE,6000,W,DICKENS AVE,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,2.0,0.0,11,2,8
58b8fa83acaeccab615e4975836e56915a0e2f61f93b9b715bf81f7b0a7f3a6a43bcae14569073c97ec6504c2f43e13312ea322c8c7048c258d6d6398edfdadd,2017-12-16 06:20:00,0,NO CONTROLS,NO CONTROLS,CLEAR,DAWN,PARKED MOTOR VEHICLE,ALLEY,STRAIGHT AND LEVEL,DRY,NO DEFECTS,INJURY AND / OR TOW DUE TO CRASH,"$501 - $1,500",UNABLE TO DETERMINE,DRIVING ON WRONG SIDE/WRONG WAY,3919,W,SUNNYSIDE AVE,3,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6,7,12
da4432cf5b7c8e7b5782c25126b7ea222f87578654875ff2d83b12a32d2b2dfb0614ed54a51a5bd4b908008da72ece6f24fda089a467a6b8da6480b150007b5c,2023-05-23 16:00:00,10,NO CONTROLS,NO CONTROLS,UNKNOWN,UNKNOWN,PARKED MOTOR VEHICLE,PARKING LOT,STRAIGHT AND LEVEL,UNKNOWN,UNKNOWN,NO INJURY / DRIVE AWAY,"$501 - $1,500",UNABLE TO DETERMINE,NOT APPLICABLE,11632,S,MARSHFIELD AVE,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,1.0,0.0,16,3,5
61ca7088bac077790bc72c01a33a87353af571ab8f8fd9d3e7fd09077ce12d4c6f29385e293e58d2ed16096157be1670c5b12b1a8842c78858962e77466252ca,2020-09-28 13:30:00,30,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,CLEAR,DAYLIGHT,SIDESWIPE SAME DIRECTION,ONE-WAY,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NO INJURY / DRIVE AWAY,"$501 - $1,500",UNABLE TO DETERMINE,UNABLE TO DETERMINE,100,S,CLARK ST,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,3.0,0.0,13,2,9
1c2103629ecceac19c54df874812f39080e7a60e01f44c261b128b969981d1304531aff4439889ded56b7f22996a026b2bd5d34597ec961cae71ec68d80ad880,2020-11-30 07:57:00,30,NO CONTROLS,NO CONTROLS,CLEAR,DAYLIGHT,HEAD ON,NOT DIVIDED,STRAIGHT AND LEVEL,DRY,NO DEFECTS,INJURY AND / OR TOW DUE TO CRASH,"OVER $1,500",UNABLE TO DETERMINE,NOT APPLICABLE,217,N,WESTERN AVE,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,2.0,0.0,7,2,11
e82c7d66f844652848fb3855af1578e3ef3fccf1be616493f773aa47e251111190ac7c84e52cf62fcc6497c9e180a8741fdd2f5882af18d3fa3b087ae72a879a,2022-05-06 04:04:00,25,NO CONTROLS,NO CONTROLS,RAIN,"DARKNESS, LIGHTED ROAD",FIXED OBJECT,DIVIDED - W/MEDIAN BARRIER,"CURVE, LEVEL",WET,UNKNOWN,INJURY AND / OR TOW DUE TO CRASH,"OVER $1,500",FAILING TO REDUCE SPEED TO AVOID CRASH,NOT APPLICABLE,1000,N,LAKE SHORE DR,4,NONINCAPACITATING INJURY,1.0,0.0,0.0,1.0,0.0,3.0,0.0,4,6,5
5111bcf5079c1a9ab6edf4f75bc8082636ae1447ad254eb3d637c50fdea77f158bcaaa4d631be4723e96863d4cf5f64b38e780e43fde85e4eebb42c599537ddf,2017-07-14 14:40:00,30,NO CONTROLS,NO CONTROLS,UNKNOWN,UNKNOWN,PARKED MOTOR VEHICLE,NOT DIVIDED,STRAIGHT AND LEVEL,UNKNOWN,NO DEFECTS,NO INJURY / DRIVE AWAY,"OVER $1,500",UNABLE TO DETERMINE,UNABLE TO DETERMINE,2604,W,110TH ST,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,1.0,0.0,14,6,7
9949d1b5a6b29bc73d9710b7b99d09a1fb5ea9d88b9b143608a0b08e5942ba03ebf2d20f72c7ec2f4732dd7c6be37e77cd3f908e0a8a402653ec23f7dcb19ceb,2023-11-28 08:00:00,30,NO CONTROLS,NO CONTROLS,UNKNOWN,UNKNOWN,PARKED MOTOR VEHICLE,DIVIDED - W/MEDIAN (NOT RAISED),STRAIGHT AND LEVEL,UNKNOWN,UNKNOWN,NO INJURY / DRIVE AWAY,"OVER $1,500",UNABLE TO DETERMINE,NOT APPLICABLE,7999,W,IRVING PARK RD,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8,3,11
7b94d7520616c01f338a78f073eca068c9827112d8b8a35073fad1cac9d5b73b125448b1c1ed30a19721573f1e9aacc9d6d268bd27ccb67c3f8cf97e210e1491,2016-01-08 18:00:00,30,NO CONTROLS,NO CONTROLS,RAIN,"DARKNESS, LIGHTED ROAD",SIDESWIPE OPPOSITE DIRECTION,NOT DIVIDED,STRAIGHT AND LEVEL,WET,NO DEFECTS,NO INJURY / DRIVE AWAY,$500 OR LESS,IMPROPER OVERTAKING/PASSING,FAILING TO REDUCE SPEED TO AVOID CRASH,7522,N,GREENVIEW AVE,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,3.0,0.0,18,6,1
8b3411f444051edab19505a1ba8b819c99467a4c80da3978a920e26353e141ef578279e4c732cd47d8a2eb0e813b1bc3db500026582e9b1129c1f0eb3594472a,2018-08-27 12:55:00,30,NO CONTROLS,NO CONTROLS,CLEAR,DAYLIGHT,ANGLE,NOT DIVIDED,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NO INJURY / DRIVE AWAY,"$501 - $1,500",FAILING TO YIELD RIGHT-OF-WAY,UNABLE TO DETERMINE,1935,N,MILWAUKEE AVE,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,2.0,0.0,12,2,8
e16f4f8bac82b80e7519422c33bcadb35055c0696e2c080241a524e06425774a1c617b8855c078dded9a254f8f29470cde4775fa9a5b9ff7172331e824809b67,2022-10-01 18:07:00,30,NO CONTROLS,NO CONTROLS,CLEAR,DAYLIGHT,SIDESWIPE SAME DIRECTION,DIVIDED - W/MEDIAN BARRIER,STRAIGHT AND LEVEL,DRY,NO DEFECTS,INJURY AND / OR TOW DUE TO CRASH,"OVER $1,500",FOLLOWING TOO CLOSELY,NOT APPLICABLE,1210,S,INDIANA AVE,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,2.0,0.0,18,7,10
d7698d1ef2a9c25ff956f393dfa478de492e6d651cbb700d660b674314ddb661990bc2ba54d7018aecff29806c16b30d0897575ef740361b273565d4cdce5e0e,2019-08-11 03:35:00,35,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,CLEAR,"DARKNESS, LIGHTED ROAD",TURNING,DIVIDED - W/MEDIAN (NOT RAISED),STRAIGHT AND LEVEL,DRY,NO DEFECTS,INJURY AND / OR TOW DUE TO CRASH,"OVER $1,500",FAILING TO YIELD RIGHT-OF-WAY,DISREGARDING TRAFFIC SIGNALS,4400,W,CHICAGO AVE,2,NONINCAPACITATING INJURY,2.0,0.0,0.0,2.0,0.0,0.0,0.0,3,1,8
096b6b01c9d7340dd0c521c8d8e206d5142841b097d2004727a9e0a46d7d6a67ed3b5cb32b7f7d22b926963571f440ae1b6180195ac9eda70f34f41230b31905,2018-06-16 14:00:00,10,NO CONTROLS,NO CONTROLS,CLEAR,DAYLIGHT,ANGLE,PARKING LOT,STRAIGHT AND LEVEL,DRY,NO DEFECTS,INJURY AND / OR TOW DUE TO CRASH,$500 OR LESS,UNABLE TO DETERMINE,UNABLE TO DETERMINE,538,W,PERSHING RD,2,"REPORTED, NOT EVIDENT",1.0,0.0,0.0,0.0,1.0,4.0,0.0,14,7,6
91ae811ccd9572f4f1032b4505ed2c815861592ff2a0b77d1e6638019067a0907c1c7ad5403ff008ccdcabcfd590bad891f1e4af9d181dbe5ae49375e69fe3b7,2021-12-13 17:50:00,30,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,CLEAR,"DARKNESS, LIGHTED ROAD",PEDESTRIAN,FOUR WAY,STRAIGHT AND LEVEL,DRY,NO DEFECTS,INJURY AND / OR TOW DUE TO CRASH,$500 OR LESS,FAILING TO YIELD RIGHT-OF-WAY,UNABLE TO DETERMINE,9300,S,JEFFERY AVE,2,"REPORTED, NOT EVIDENT",1.0,0.0,0.0,0.0,1.0,1.0,0.0,17,2,12
40c425b8d837a7dbc498ac5031a4c9b7bf3fee3f47b2fe409101d8fab217d58a418deab4975783841080e2dd2d1554302aefe09f6e2a6e8584d4505b213b3484,2017-03-04 11:30:00,35,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,CLEAR,DAYLIGHT,PEDALCYCLIST,DIVIDED - W/MEDIAN BARRIER,STRAIGHT AND LEVEL,DRY,NO DEFECTS,INJURY AND / OR TOW DUE TO CRASH,"$501 - $1,500",IMPROPER LANE USAGE,IMPROPER OVERTAKING/PASSING,9902,S,HALSTED ST,2,NONINCAPACITATING INJURY,1.0,0.0,0.0,1.0,0.0,1.0,0.0,11,7,3
4362a94a0fddf144b151b59487dc66fa571bf454c7c7793bddd5a9d4cde4b8fecaf8087eee12b156cd189d1d3fdcf1aba3b788031a6cf47ddd96a4171be92af0,2018-08-23 19:00:00,30,NO CONTROLS,NO CONTROLS,CLEAR,DAYLIGHT,ANGLE,DRIVEWAY,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NO INJURY / DRIVE AWAY,"$501 - $1,500",UNABLE TO DETERMINE,IMPROPER BACKING,8246,S,HARPER AVE,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,2.0,0.0,19,5,8
0525b742d0f74a1f55476ee7d9510e65b88a7ee2feb0553edb0289edca64e2a7be9b23595bd29a6de7ea1c17b70dd59835a4e2c3f06537c046ce3478b29df455,2022-10-07 11:00:00,30,NO CONTROLS,NO CONTROLS,RAIN,DAYLIGHT,SIDESWIPE SAME DIRECTION,NOT DIVIDED,STRAIGHT AND LEVEL,WET,NO DEFECTS,NO INJURY / DRIVE AWAY,"OVER $1,500",DRIVING SKILLS/KNOWLEDGE/EXPERIENCE,UNABLE TO DETERMINE,3047,N,HALSTED ST,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,2.0,0.0,11,6,10
772f4c45e4694cef27a6aee0ee4cd1a88745f5364181acdc68e5828c8095ce4f24678a6aab0e7b9637f1e061b138fc834cdf1a99662a06183aba9c8c0a581b30,2022-12-11 18:15:00,30,NO CONTROLS,NO CONTROLS,CLEAR,DARKNESS,REAR END,NOT DIVIDED,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NO INJURY / DRIVE AWAY,"OVER $1,500",FOLLOWING TOO CLOSELY,NOT APPLICABLE,1718,W,NORTH AVE,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,2.0,0.0,18,1,12
6f906664a3995808c54948382a9d785086b688f129269ccf02bd698a6f8ebc137ba1536b3af7cdac68d4c519df83c13e4d413dbc1835b6de36173b432e242ba8,2023-09-10 19:00:00,30,NO CONTROLS,NO CONTROLS,CLEAR,"DARKNESS, LIGHTED ROAD",SIDESWIPE SAME DIRECTION,NOT DIVIDED,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NO INJURY / DRIVE AWAY,"OVER $1,500",IMPROPER OVERTAKING/PASSING,FOLLOWING TOO CLOSELY,4023,S,CALIFORNIA AVE,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,2.0,0.0,19,1,9
5396584fc8eb03c341527219702b652d8764ad6a581b9a7a8d82f36879d7bbb3a3b50be4440786a22c159969993aa475d8fcd5ec7687df5dec8f0f534116e333,2017-09-20 20:20:00,30,NO CONTROLS,NO CONTROLS,CLEAR,DARKNESS,REAR END,NOT DIVIDED,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NO INJURY / DRIVE AWAY,"OVER $1,500",UNABLE TO DETERMINE,UNABLE TO DETERMINE,1062,N,MILWAUKEE AVE,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,4.0,0.0,20,4,9
3473dbd138c07207e7e9a520885e26aa259f901ed2f331d2d951c2854139de9edd1303d7865d09146f4823a0ea76afd625b88b7b5ae3a98b4d2b490c3d6169aa,2023-11-01 17:42:00,30,NO CONTROLS,NO CONTROLS,CLEAR,"DARKNESS, LIGHTED ROAD",REAR END,PARKING LOT,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NO INJURY / DRIVE AWAY,"OVER $1,500",FOLLOWING TOO CLOSELY,NOT APPLICABLE,2756,W,63RD ST,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,2.0,0.0,17,4,11
f1ad5cd2e97cda7836888d5a2147fd6d0a81c55799570e3dba5986f64e9cae6970d1084a4939bef4d9df897e52e56134e23719a34185faa54dacea4d8f2460bf,2021-09-11 08:05:00,35,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,CLEAR,DAYLIGHT,ANGLE,T-INTERSECTION,STRAIGHT AND LEVEL,DRY,NO DEFECTS,INJURY AND / OR TOW DUE TO CRASH,$500 OR LESS,DISREGARDING TRAFFIC SIGNALS,FAILING TO REDUCE SPEED TO AVOID CRASH,6300,S,STATE ST,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,2.0,0.0,8,7,9
ccc863c1c071e681bf4b39305d50cf828a494dd7f80cd0286d7a461452f6868a865fb695611450e4a4b3dbe1529806ae1cafe40c44f20ba05bbc5e1564d2406d,2023-08-12 22:30:00,30,STOP SIGN/FLASHER,FUNCTIONING PROPERLY,CLEAR,DAYLIGHT,ANGLE,ONE-WAY,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NO INJURY / DRIVE AWAY,"OVER $1,500",DISREGARDING STOP SIGN,FAILING TO YIELD RIGHT-OF-WAY,2432,W,ALBION AVE,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,2.0,0.0,22,7,8
912f2043224e3356ab4d6403135d303ba0a9f256aabb0d9b7b568c4d3791e073054eaae361daa216195955a8f521a2e3ba029200f513bfaa410109cdac27c007,2022-12-22 08:46:00,30,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,CLEAR,DAYLIGHT,ANGLE,DIVIDED - W/MEDIAN (NOT RAISED),STRAIGHT AND LEVEL,DRY,NO DEFECTS,INJURY AND / OR TOW DUE TO CRASH,"OVER $1,500",FAILING TO YIELD RIGHT-OF-WAY,FAILING TO YIELD RIGHT-OF-WAY,3200,W,CERMAK RD,2,NONINCAPACITATING INJURY,1.0,0.0,0.0,1.0,0.0,2.0,0.0,8,5,12
22429c153b53e1abb8866e90fd7cf3f807371987a673b140d5a2c0918204b2fd08f24c69239f279bc50c8e07bae85ece964211253a8b86fb5f4106f3758e0960,2022-06-09 07:43:00,30,NO CONTROLS,NO CONTROLS,CLEAR,DAYLIGHT,REAR END,NOT DIVIDED,STRAIGHT AND LEVEL,DRY,NO DEFECTS,INJURY AND / OR TOW DUE TO CRASH,"OVER $1,500","VISION OBSCURED (SIGNS, TREE LIMBS, BUILDINGS, ETC.)",NOT APPLICABLE,189,E,87TH ST,3,NONINCAPACITATING INJURY,2.0,0.0,0.0,2.0,0.0,3.0,0.0,7,5,6
3c361e633c7ca58e349e8f8ec36ed8ba3f9e9f059af5c30ec595d04166b0158af1f57b6f11285dcb34cfdc72321845a3769b473d73ceef4dfb82781ac2cdf7b9,2021-07-16 13:45:00,30,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,CLEAR,DAYLIGHT,REAR END,NOT DIVIDED,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NO INJURY / DRIVE AWAY,"OVER $1,500",UNABLE TO DETERMINE,NOT APPLICABLE,1700,N,WESTERN AVE,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,4.0,0.0,13,6,7
35803ab052ba9d479f855c7728f438b58c2ae264f6f8f3551bc05d9652dc9d824a58c84a0cb2908db8ef33362621c9a2edb7b919c0efbcc076524ff0bcb66330,2019-07-30 16:00:00,15,NO CONTROLS,NO CONTROLS,CLEAR,DAYLIGHT,REAR TO FRONT,PARKING LOT,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NO INJURY / DRIVE AWAY,"$501 - $1,500",UNABLE TO DETERMINE,UNABLE TO DETERMINE,6833,N,KEDZIE AVE,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,2.0,0.0,16,3,7
f057ced60cb430c19605c152c667d4a72e9a02297a3883af3e3881143e1de5c8e77bd483166666171c38cbe7b89f1bcf022dd5954c63592db03162c214ff3dc7,2022-06-20 17:00:00,30,NO CONTROLS,NO CONTROLS,CLEAR,UNKNOWN,PARKED MOTOR VEHICLE,OTHER,STRAIGHT AND LEVEL,UNKNOWN,UNKNOWN,NO INJURY / DRIVE AWAY,"OVER $1,500",NOT APPLICABLE,NOT APPLICABLE,3700,N,WILTON AVE,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,1.0,0.0,17,2,6
c6342c08fa50536439fdfc352c193e2761f025efd78cfce033096fda7cb3a488586323f380074f6d4347b9c0eb91f9ca3959a50ec8795af07f40542277d82d7d,2019-10-16 17:30:00,30,STOP SIGN/FLASHER,FUNCTIONING PROPERLY,CLEAR,DUSK,SIDESWIPE SAME DIRECTION,ONE-WAY,STRAIGHT AND LEVEL,DRY,UNKNOWN,NO INJURY / DRIVE AWAY,"OVER $1,500",IMPROPER OVERTAKING/PASSING,NOT APPLICABLE,1548,E,MIDWAY PLAISANCE,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,2.0,0.0,17,4,10
